pmid,stage2,stage4
"PMID:26519570","0","0"
"PMID:26519831","0","0"
"PMID:26519832","0","0"
"PMID:26519835","0","0"
"PMID:26523527","0","0"
"PMID:26524122","0","0"
"PMID:26527908","0","0"
"PMID:26529051","0","0"
"PMID:26529628","0","0"
"PMID:26534826","0","0"
"PMID:26535448","0","0"
"PMID:26535888","0","0"
"PMID:26536880","0","0"
"PMID:26542749","0","0"
"PMID:26544531","0","0"
"PMID:26545489","0","0"
"PMID:26546908","0","0"
"PMID:26547027","0","0"
"PMID:26547103","0","0"
"PMID:26548639","0","0"
"PMID:26549316","0","0"
"PMID:26550933","0","0"
"PMID:26551603","0","0"
"PMID:26552529","0","0"
"PMID:26552702","0","0"
"PMID:26555822","0","0"
"PMID:26556752","0","0"
"PMID:26558495","0","0"
"PMID:26558682","0","0"
"PMID:26559058","0","0"
"PMID:26561328","0","0"
"PMID:26562049","0","0"
"PMID:26562177","0","0"
"PMID:26563031","0","0"
"PMID:26563824","0","0"
"PMID:26565542","0","0"
"PMID:26568065","0","0"
"PMID:26571312","0","0"
"PMID:26572841","0","0"
"PMID:26573854","0","0"
"PMID:26575608","0","0"
"PMID:26575635","0","0"
"PMID:26576028","0","0"
"PMID:26580918","0","0"
"PMID:26582700","0","0"
"PMID:26583291","0","0"
"PMID:26584017","0","0"
"PMID:26584595","0","0"
"PMID:26585145","0","0"
"PMID:26585656","0","0"
"PMID:26586408","0","0"
"PMID:26587739","0","0"
"PMID:26588039","0","0"
"PMID:26589364","0","0"
"PMID:26589946","0","0"
"PMID:26590868","0","0"
"PMID:26590935","0","0"
"PMID:26592587","0","0"
"PMID:26595511","0","0"
"PMID:26598695","0","0"
"PMID:26599974","0","0"
"PMID:26600375","0","0"
"PMID:26601918","0","0"
"PMID:26602169","0","0"
"PMID:26602963","0","0"
"PMID:26603908","0","0"
"PMID:26605905","0","0"
"PMID:26607716","0","0"
"PMID:26608183","0","0"
"PMID:26612411","0","0"
"PMID:26613261","0","0"
"PMID:26613405","0","0"
"PMID:26613581","0","0"
"PMID:26617013","0","0"
"PMID:26624501","0","0"
"PMID:26633012","0","0"
"PMID:26633438","0","0"
"PMID:26637951","0","0"
"PMID:26639912","0","0"
"PMID:26641839","0","0"
"PMID:26643261","0","0"
"PMID:26644063","0","0"
"PMID:26646100","0","0"
"PMID:26650083","0","0"
"PMID:26651223","0","0"
"PMID:26651979","0","0"
"PMID:26652143","0","0"
"PMID:26653335","0","0"
"PMID:26654094","0","0"
"PMID:26655207","0","0"
"PMID:26655259","0","0"
"PMID:26655260","0","0"
"PMID:26656411","0","0"
"PMID:26657244","0","0"
"PMID:26658348","0","0"
"PMID:26664253","0","0"
"PMID:26666431","0","0"
"PMID:26666590","0","0"
"PMID:26667538","0","0"
"PMID:26668311","0","0"
"PMID:26672480","0","0"
"PMID:26674307","0","0"
"PMID:26674368","0","0"
"PMID:26674369","0","0"
"PMID:26674696","0","0"
"PMID:26675316","0","0"
"PMID:26676280","0","0"
"PMID:26679211","0","0"
"PMID:26679324","0","0"
"PMID:26680493","0","0"
"PMID:26680578","0","0"
"PMID:26680775","0","0"
"PMID:26685545","0","0"
"PMID:26686065","0","0"
"PMID:26686077","0","0"
"PMID:26687398","0","0"
"PMID:26688267","0","0"
"PMID:26689641","0","0"
"PMID:26689642","0","0"
"PMID:26691760","0","0"
"PMID:26691841","0","0"
"PMID:26694738","0","0"
"PMID:26695271","0","0"
"PMID:26695483","0","0"
"PMID:26695684","0","0"
"PMID:26698324","0","0"
"PMID:26700111","0","0"
"PMID:26702426","0","0"
"PMID:26705756","0","0"
"PMID:26707410","0","0"
"PMID:26707777","0","0"
"PMID:26714291","0","0"
"PMID:26720637","0","0"
"PMID:26723187","0","0"
"PMID:26724800","0","0"
"PMID:26732622","0","0"
"PMID:26733748","0","0"
"PMID:26735721","0","0"
"PMID:26735737","0","0"
"PMID:26736056","0","0"
"PMID:26738332","0","0"
"PMID:26740804","0","0"
"PMID:26740806","0","0"
"PMID:26740809","0","0"
"PMID:26741556","0","0"
"PMID:26741880","0","0"
"PMID:26743198","0","0"
"PMID:26744831","0","0"
"PMID:26744949","0","0"
"PMID:26747688","0","0"
"PMID:26748049","0","0"
"PMID:26748264","0","0"
"PMID:26749031","0","0"
"PMID:26751244","0","0"
"PMID:26752114","0","0"
"PMID:26752217","0","0"
"PMID:26752244","0","0"
"PMID:26753970","0","0"
"PMID:26753983","0","0"
"PMID:26754133","0","0"
"PMID:26754760","0","0"
"PMID:26756203","0","0"
"PMID:26756814","0","0"
"PMID:26757108","0","0"
"PMID:26757407","0","0"
"PMID:26758306","0","0"
"PMID:26758458","0","0"
"PMID:26759274","0","0"
"PMID:26762230","0","0"
"PMID:26765084","0","0"
"PMID:26765087","0","0"
"PMID:26765213","0","0"
"PMID:26766355","0","0"
"PMID:26767652","0","0"
"PMID:26771215","0","0"
"PMID:26771660","0","0"
"PMID:26771904","0","0"
"PMID:26773395","0","0"
"PMID:26773423","0","0"
"PMID:26774134","0","0"
"PMID:26775005","0","0"
"PMID:26779607","0","0"
"PMID:26780698","0","0"
"PMID:26781511","0","0"
"PMID:26787270","0","0"
"PMID:26789367","0","0"
"PMID:26789387","0","0"
"PMID:26791027","0","0"
"PMID:26792394","0","0"
"PMID:26795918","0","0"
"PMID:26799415","0","0"
"PMID:26799944","0","0"
"PMID:26800896","0","0"
"PMID:26801515","0","0"
"PMID:26801661","0","0"
"PMID:26802619","0","0"
"PMID:26802677","0","0"
"PMID:26804707","0","0"
"PMID:26805600","0","0"
"PMID:26807866","0","0"
"PMID:26807940","0","0"
"PMID:26811417","0","0"
"PMID:26811907","0","0"
"PMID:26812083","0","0"
"PMID:26812627","0","0"
"PMID:26812862","0","0"
"PMID:26815298","0","0"
"PMID:26816789","0","0"
"PMID:26816822","0","0"
"PMID:26818709","0","0"
"PMID:26820262","0","0"
"PMID:26820928","0","0"
"PMID:26821262","0","0"
"PMID:26821467","0","0"
"PMID:26824397","0","0"
"PMID:26825071","0","0"
"PMID:26825072","0","0"
"PMID:26825073","0","0"
"PMID:26828025","0","0"
"PMID:26829394","0","0"
"PMID:26829510","0","0"
"PMID:26829614","0","0"
"PMID:26831072","0","0"
"PMID:26831296","0","0"
"PMID:26832718","0","0"
"PMID:26832862","0","0"
"PMID:26833936","0","0"
"PMID:26838425","0","0"
"PMID:26841781","0","0"
"PMID:26845177","0","0"
"PMID:26846869","0","0"
"PMID:26847432","0","0"
"PMID:26847433","0","0"
"PMID:26847594","0","0"
"PMID:26848848","0","0"
"PMID:26848924","0","0"
"PMID:26849129","0","0"
"PMID:26849346","0","0"
"PMID:26850606","0","0"
"PMID:26850607","0","0"
"PMID:26850621","0","0"
"PMID:26851375","0","0"
"PMID:26851569","0","0"
"PMID:26851571","0","0"
"PMID:26851879","0","0"
"PMID:26852007","0","0"
"PMID:26852267","0","0"
"PMID:26855185","0","0"
"PMID:26855209","0","0"
"PMID:26857037","0","0"
"PMID:26858117","0","0"
"PMID:26858585","0","0"
"PMID:26863184","0","0"
"PMID:26863516","0","0"
"PMID:26865342","0","0"
"PMID:26865669","0","0"
"PMID:26867165","0","0"
"PMID:26867649","0","0"
"PMID:26867867","0","0"
"PMID:26868438","0","0"
"PMID:26871507","0","0"
"PMID:26871895","0","0"
"PMID:26873073","0","0"
"PMID:26873468","0","0"
"PMID:26874770","0","0"
"PMID:26875912","0","0"
"PMID:26875913","0","0"
"PMID:26875986","0","0"
"PMID:26876344","0","0"
"PMID:26879776","0","0"
"PMID:26880303","0","0"
"PMID:26882535","0","0"
"PMID:26883578","0","0"
"PMID:26883814","0","0"
"PMID:26884138","0","0"
"PMID:26884239","0","0"
"PMID:26885651","0","0"
"PMID:26890259","0","0"
"PMID:26890918","0","0"
"PMID:26891955","0","0"
"PMID:26894293","0","0"
"PMID:26894419","0","0"
"PMID:26895622","0","0"
"PMID:26896894","0","0"
"PMID:26897087","0","0"
"PMID:26897088","0","0"
"PMID:26897403","0","0"
"PMID:26899944","0","0"
"PMID:26900852","0","0"
"PMID:26901211","0","0"
"PMID:26901724","0","0"
"PMID:26902161","0","0"
"PMID:26905612","0","0"
"PMID:26906244","0","0"
"PMID:26908126","0","0"
"PMID:26908244","0","0"
"PMID:26909248","0","0"
"PMID:26910307","0","0"
"PMID:26911650","0","0"
"PMID:26912073","0","0"
"PMID:26917245","0","0"
"PMID:26919805","0","0"
"PMID:26921547","0","0"
"PMID:26921664","0","0"
"PMID:26921930","0","0"
"PMID:26922400","0","0"
"PMID:26923678","0","0"
"PMID:26924429","0","0"
"PMID:26924700","0","0"
"PMID:26924983","0","0"
"PMID:26927151","0","0"
"PMID:26930063","0","0"
"PMID:26930576","0","0"
"PMID:26931663","0","0"
"PMID:26931821","0","0"
"PMID:26937618","0","0"
"PMID:26938152","0","0"
"PMID:26938545","0","0"
"PMID:26938708","0","0"
"PMID:26939684","0","0"
"PMID:26939826","0","0"
"PMID:26943602","0","0"
"PMID:26943614","0","0"
"PMID:26943786","0","0"
"PMID:26944108","0","0"
"PMID:26945409","0","0"
"PMID:26945718","0","0"
"PMID:26945726","0","0"
"PMID:26945932","0","0"
"PMID:26946408","0","0"
"PMID:26947464","0","0"
"PMID:26950618","0","0"
"PMID:26952097","0","0"
"PMID:26953121","0","0"
"PMID:26955064","0","0"
"PMID:26956939","0","0"
"PMID:26957022","0","0"
"PMID:26960088","0","0"
"PMID:26960901","0","0"
"PMID:26961932","0","0"
"PMID:26963238","0","0"
"PMID:26963243","0","0"
"PMID:26966872","0","0"
"PMID:26969074","0","0"
"PMID:26969284","0","0"
"PMID:26969370","0","0"
"PMID:26970056","0","0"
"PMID:26970873","0","0"
"PMID:26970874","0","0"
"PMID:26971167","0","0"
"PMID:26971170","0","0"
"PMID:26971174","0","0"
"PMID:26971210","0","0"
"PMID:26971216","0","0"
"PMID:26971230","0","0"
"PMID:26972864","0","0"
"PMID:26973527","0","0"
"PMID:26974705","0","0"
"PMID:26975043","0","0"
"PMID:26975888","0","0"
"PMID:26978125","0","0"
"PMID:26979344","0","0"
"PMID:26980113","0","0"
"PMID:26980114","0","0"
"PMID:26984110","0","0"
"PMID:26987288","0","0"
"PMID:26988244","0","0"
"PMID:26988364","0","0"
"PMID:26988366","0","0"
"PMID:26988616","0","0"
"PMID:26989557","0","0"
"PMID:26991849","0","0"
"PMID:26992536","0","0"
"PMID:26994367","0","0"
"PMID:26994582","0","0"
"PMID:26996967","0","0"
"PMID:27001713","0","0"
"PMID:27002526","0","0"
"PMID:27003299","0","0"
"PMID:27003928","0","0"
"PMID:27004433","0","0"
"PMID:27006271","0","0"
"PMID:27010328","0","0"
"PMID:27011951","0","0"
"PMID:27012980","0","0"
"PMID:27013381","0","0"
"PMID:27014939","0","0"
"PMID:27014950","0","0"
"PMID:27016433","0","0"
"PMID:27016465","0","0"
"PMID:27016628","0","0"
"PMID:27017845","0","0"
"PMID:27019041","0","0"
"PMID:27019549","0","0"
"PMID:27019728","0","0"
"PMID:27019862","0","0"
"PMID:27020401","0","0"
"PMID:27022970","0","0"
"PMID:27023531","0","0"
"PMID:27023579","0","0"
"PMID:27023588","0","0"
"PMID:27023600","0","0"
"PMID:27025723","0","0"
"PMID:27027456","0","0"
"PMID:27027562","0","0"
"PMID:27029458","0","0"
"PMID:27029550","0","0"
"PMID:27031312","0","0"
"PMID:27031570","0","0"
"PMID:27032637","0","0"
"PMID:27033032","0","0"
"PMID:27035033","0","0"
"PMID:27035145","0","0"
"PMID:27035644","0","0"
"PMID:27036411","0","0"
"PMID:27037776","0","0"
"PMID:27038209","0","0"
"PMID:27038213","0","0"
"PMID:27038671","0","0"
"PMID:27038865","0","0"
"PMID:27039105","0","0"
"PMID:27040646","0","0"
"PMID:27043593","0","0"
"PMID:27044004","0","0"
"PMID:27046698","0","0"
"PMID:27047331","0","0"
"PMID:27049351","0","0"
"PMID:27049553","0","0"
"PMID:27049580","0","0"
"PMID:27049791","0","0"
"PMID:27051347","0","0"
"PMID:27055099","0","0"
"PMID:27055888","0","0"
"PMID:27057163","0","0"
"PMID:27057785","0","0"
"PMID:27060239","0","0"
"PMID:27060240","0","0"
"PMID:27061873","0","0"
"PMID:27062901","0","0"
"PMID:27063183","0","0"
"PMID:27067915","0","0"
"PMID:27068391","0","0"
"PMID:27069618","0","0"
"PMID:27071666","0","0"
"PMID:27071747","0","0"
"PMID:27071811","0","0"
"PMID:27073165","0","0"
"PMID:27073166","0","0"
"PMID:27074246","0","0"
"PMID:27080547","0","0"
"PMID:27081123","0","0"
"PMID:27082981","0","0"
"PMID:27085472","0","0"
"PMID:27086077","0","0"
"PMID:27086915","0","0"
"PMID:27088613","0","0"
"PMID:27088622","0","0"
"PMID:27088868","0","0"
"PMID:27089353","0","0"
"PMID:27089445","0","0"
"PMID:27090108","0","0"
"PMID:27090581","0","0"
"PMID:27090710","0","0"
"PMID:27091077","0","0"
"PMID:27092574","0","0"
"PMID:27094055","0","0"
"PMID:27094271","0","0"
"PMID:27094788","0","0"
"PMID:27095129","0","0"
"PMID:27096490","0","0"
"PMID:27096629","0","0"
"PMID:27097850","0","0"
"PMID:27099998","0","0"
"PMID:27100621","0","0"
"PMID:27101439","0","0"
"PMID:27104547","0","0"
"PMID:27104808","0","0"
"PMID:27105205","0","0"
"PMID:27105407","0","0"
"PMID:27106519","0","0"
"PMID:27107150","0","0"
"PMID:27107223","0","0"
"PMID:27107387","0","0"
"PMID:27107988","0","0"
"PMID:27108204","0","0"
"PMID:27108238","0","0"
"PMID:27108591","0","0"
"PMID:27111276","0","0"
"PMID:27116420","0","0"
"PMID:27116425","0","0"
"PMID:27118707","0","0"
"PMID:27128505","0","0"
"PMID:27129114","0","0"
"PMID:27130971","0","0"
"PMID:27131816","0","0"
"PMID:27137108","0","0"
"PMID:27137982","0","0"
"PMID:27143250","0","0"
"PMID:27143286","0","0"
"PMID:27143402","0","0"
"PMID:27144327","0","0"
"PMID:27144894","0","0"
"PMID:27145008","0","0"
"PMID:27147957","0","0"
"PMID:27150205","0","0"
"PMID:27150289","0","0"
"PMID:27150732","0","0"
"PMID:27152464","0","0"
"PMID:27152602","0","0"
"PMID:27152939","0","0"
"PMID:27153234","0","0"
"PMID:27153368","0","0"
"PMID:27155137","0","0"
"PMID:27155408","0","0"
"PMID:27155427","0","0"
"PMID:27155823","0","0"
"PMID:27155869","0","0"
"PMID:27156209","0","0"
"PMID:27156397","0","0"
"PMID:27158261","0","0"
"PMID:27162129","0","0"
"PMID:27163522","0","0"
"PMID:27165620","0","0"
"PMID:27168391","0","0"
"PMID:27168513","0","0"
"PMID:27173956","0","0"
"PMID:27174780","0","0"
"PMID:27174826","0","0"
"PMID:27175970","0","0"
"PMID:27177253","0","0"
"PMID:27179329","0","0"
"PMID:27179812","0","0"
"PMID:27180093","0","0"
"PMID:27181751","0","0"
"PMID:27181934","0","0"
"PMID:27186642","0","0"
"PMID:27187434","0","0"
"PMID:27187441","0","0"
"PMID:27187632","0","0"
"PMID:27187765","0","0"
"PMID:27187982","0","0"
"PMID:27189146","0","0"
"PMID:27189314","0","0"
"PMID:27193155","0","0"
"PMID:27195076","0","0"
"PMID:27195510","0","0"
"PMID:27198075","0","0"
"PMID:27203080","0","0"
"PMID:27207520","0","0"
"PMID:27207537","0","0"
"PMID:27208076","0","0"
"PMID:27208644","0","0"
"PMID:27208728","0","0"
"PMID:27210017","0","0"
"PMID:27211312","0","0"
"PMID:27213197","0","0"
"PMID:27213416","0","0"
"PMID:27213565","0","0"
"PMID:27213674","0","0"
"PMID:27213675","0","0"
"PMID:27215290","0","0"
"PMID:27215639","0","0"
"PMID:27216467","0","0"
"PMID:27216535","0","0"
"PMID:27216966","0","0"
"PMID:27217162","0","0"
"PMID:27218272","0","0"
"PMID:27219490","0","0"
"PMID:27223697","0","0"
"PMID:27225007","0","0"
"PMID:27228034","0","0"
"PMID:27228472","0","0"
"PMID:27228485","0","0"
"PMID:27230552","0","0"
"PMID:27230799","0","0"
"PMID:27231701","0","0"
"PMID:27231882","0","0"
"PMID:27233125","0","0"
"PMID:27233210","0","0"
"PMID:27235598","0","0"
"PMID:27235599","0","0"
"PMID:27235644","0","0"
"PMID:27236316","0","0"
"PMID:27236572","0","0"
"PMID:27240715","0","0"
"PMID:27241054","0","0"
"PMID:27241264","0","0"
"PMID:27241388","0","0"
"PMID:27241399","0","0"
"PMID:27242205","0","0"
"PMID:27244877","0","0"
"PMID:27255385","0","0"
"PMID:27255653","0","0"
"PMID:27255803","0","0"
"PMID:27255950","0","0"
"PMID:27256142","0","0"
"PMID:27257826","0","0"
"PMID:27258897","0","0"
"PMID:27262103","0","0"
"PMID:27262120","0","0"
"PMID:27265299","0","0"
"PMID:27266903","0","0"
"PMID:27267386","0","0"
"PMID:27267742","0","0"
"PMID:27267992","0","0"
"PMID:27271123","0","0"
"PMID:27276029","0","0"
"PMID:27277945","0","0"
"PMID:27279583","0","0"
"PMID:27281291","0","0"
"PMID:27281688","0","0"
"PMID:27283534","0","0"
"PMID:27285164","0","0"
"PMID:27285165","0","0"
"PMID:27285825","0","0"
"PMID:27286044","0","0"
"PMID:27286470","0","0"
"PMID:27288644","0","0"
"PMID:27289506","0","0"
"PMID:27289584","0","0"
"PMID:27293679","0","0"
"PMID:27296671","0","0"
"PMID:27297227","0","0"
"PMID:27299659","0","0"
"PMID:27302316","0","0"
"PMID:27305841","0","0"
"PMID:27311476","0","0"
"PMID:27311652","0","0"
"PMID:27312088","0","0"
"PMID:27312331","0","0"
"PMID:27312420","0","0"
"PMID:27312524","0","0"
"PMID:27314163","0","0"
"PMID:27316650","0","0"
"PMID:27317939","0","0"
"PMID:27318278","0","0"
"PMID:27319005","0","0"
"PMID:27320326","0","0"
"PMID:27324179","0","0"
"PMID:27325067","0","0"
"PMID:27325545","0","0"
"PMID:27326452","0","0"
"PMID:27327020","0","0"
"PMID:27327272","0","0"
"PMID:27328830","0","0"
"PMID:27328886","0","0"
"PMID:27329477","0","0"
"PMID:27331295","0","0"
"PMID:27331296","0","0"
"PMID:27331297","0","0"
"PMID:27331653","0","0"
"PMID:27335607","0","0"
"PMID:27337697","0","0"
"PMID:27341158","0","0"
"PMID:27342273","0","0"
"PMID:27342793","0","0"
"PMID:27343407","0","0"
"PMID:27344267","0","0"
"PMID:27344983","0","0"
"PMID:27347635","0","0"
"PMID:27349723","0","0"
"PMID:27350054","0","0"
"PMID:27350176","0","0"
"PMID:27353134","0","0"
"PMID:27355193","0","0"
"PMID:27362491","0","0"
"PMID:27363826","0","0"
"PMID:27364484","0","0"
"PMID:27367298","0","0"
"PMID:27368154","0","0"
"PMID:27370412","0","0"
"PMID:27372101","0","0"
"PMID:27373348","0","0"
"PMID:27374623","0","0"
"PMID:27376961","0","0"
"PMID:27377541","0","0"
"PMID:27378155","0","0"
"PMID:27379662","0","0"
"PMID:27380392","0","0"
"PMID:27382804","0","0"
"PMID:27383240","0","0"
"PMID:27384909","0","0"
"PMID:27386974","0","0"
"PMID:27388646","0","0"
"PMID:27388661","0","0"
"PMID:27388662","0","0"
"PMID:27388932","0","0"
"PMID:27389644","0","0"
"PMID:27390921","0","0"
"PMID:27391253","0","0"
"PMID:27393211","0","0"
"PMID:27393907","0","0"
"PMID:27394955","0","0"
"PMID:27395336","0","0"
"PMID:27396910","0","0"
"PMID:27397028","0","0"
"PMID:27397556","0","0"
"PMID:27399163","0","0"
"PMID:27400263","0","0"
"PMID:27400334","0","0"
"PMID:27401018","0","0"
"PMID:27401264","0","0"
"PMID:27403626","0","0"
"PMID:27404005","0","0"
"PMID:27405656","0","0"
"PMID:27406382","0","0"
"PMID:27409825","0","0"
"PMID:27410513","0","0"
"PMID:27411033","0","0"
"PMID:27411809","0","0"
"PMID:27412149","0","0"
"PMID:27413107","0","0"
"PMID:27415772","0","0"
"PMID:27417427","0","0"
"PMID:27417731","0","0"
"PMID:27420082","0","0"
"PMID:27420117","0","0"
"PMID:27421579","0","0"
"PMID:27421580","0","0"
"PMID:27421581","0","0"
"PMID:27422386","0","0"
"PMID:27422581","0","0"
"PMID:27423118","0","0"
"PMID:27423503","0","0"
"PMID:27423904","0","0"
"PMID:27424048","0","0"
"PMID:27424203","0","0"
"PMID:27424259","0","0"
"PMID:27426037","0","0"
"PMID:27427409","0","0"
"PMID:27427640","0","0"
"PMID:27430607","0","0"
"PMID:27430869","0","0"
"PMID:27431591","0","0"
"PMID:27431602","0","0"
"PMID:27431692","0","0"
"PMID:27434076","0","0"
"PMID:27434368","0","0"
"PMID:27434705","0","0"
"PMID:27434814","0","0"
"PMID:27439361","0","0"
"PMID:27442109","0","0"
"PMID:27443732","0","0"
"PMID:27445682","0","0"
"PMID:27448318","0","0"
"PMID:27448327","0","0"
"PMID:27448730","0","0"
"PMID:27449825","0","0"
"PMID:27450239","0","0"
"PMID:27451182","0","0"
"PMID:27451808","0","0"
"PMID:27452193","0","0"
"PMID:27452279","0","0"
"PMID:27452431","0","0"
"PMID:27453357","0","0"
"PMID:27453776","0","0"
"PMID:27454205","0","0"
"PMID:27455052","0","0"
"PMID:27457476","0","0"
"PMID:27459160","0","0"
"PMID:27459681","0","0"
"PMID:27459757","0","0"
"PMID:27460658","0","0"
"PMID:27461782","0","0"
"PMID:27461960","0","0"
"PMID:27463640","0","0"
"PMID:27463846","0","0"
"PMID:27464030","0","0"
"PMID:27464345","0","0"
"PMID:27465804","0","0"
"PMID:27466210","0","0"
"PMID:27469042","0","0"
"PMID:27470247","0","0"
"PMID:27472783","0","0"
"PMID:27473015","0","0"
"PMID:27473347","0","0"
"PMID:27473659","0","0"
"PMID:27473827","0","0"
"PMID:27474221","0","0"
"PMID:27474316","0","0"
"PMID:27474396","0","0"
"PMID:27474862","0","0"
"PMID:27475025","0","0"
"PMID:27475653","0","0"
"PMID:27476434","0","0"
"PMID:27477638","0","0"
"PMID:27477639","0","0"
"PMID:27477640","0","0"
"PMID:27477860","0","0"
"PMID:27478722","0","0"
"PMID:27478869","0","0"
"PMID:27480594","0","0"
"PMID:27481073","0","0"
"PMID:27482657","0","0"
"PMID:27482660","0","0"
"PMID:27483295","0","0"
"PMID:27484136","0","0"
"PMID:27485009","0","0"
"PMID:27485626","0","0"
"PMID:27486573","0","0"
"PMID:27486708","0","0"
"PMID:27487487","0","0"
"PMID:27488789","0","0"
"PMID:27490770","0","0"
"PMID:27491879","0","0"
"PMID:27494256","0","0"
"PMID:27495953","0","0"
"PMID:27496715","0","0"
"PMID:27497080","0","0"
"PMID:27497082","0","0"
"PMID:27498136","0","0"
"PMID:27501186","0","0"
"PMID:27502899","0","0"
"PMID:27503385","0","0"
"PMID:27503545","0","0"
"PMID:27504789","0","0"
"PMID:27504873","0","0"
"PMID:27509091","0","0"
"PMID:27509301","0","0"
"PMID:27509913","0","0"
"PMID:27512120","0","0"
"PMID:27512122","0","0"
"PMID:27513553","0","0"
"PMID:27513554","0","0"
"PMID:27514991","0","0"
"PMID:27515866","0","0"
"PMID:27517943","0","0"
"PMID:27518618","0","0"
"PMID:27521771","0","0"
"PMID:27522146","0","0"
"PMID:27523298","0","0"
"PMID:27523983","0","0"
"PMID:27526021","0","0"
"PMID:27527194","0","0"
"PMID:27528272","0","0"
"PMID:27528273","0","0"
"PMID:27530864","0","0"
"PMID:27531468","0","0"
"PMID:27532513","0","0"
"PMID:27533865","0","0"
"PMID:27539245","0","0"
"PMID:27539432","0","0"
"PMID:27541269","0","0"
"PMID:27541960","0","0"
"PMID:27542615","0","0"
"PMID:27543788","0","0"
"PMID:27543890","0","0"
"PMID:27544454","0","0"
"PMID:27545020","0","0"
"PMID:27545021","0","0"
"PMID:27546318","0","0"
"PMID:27552474","0","0"
"PMID:27553264","0","0"
"PMID:27554979","0","0"
"PMID:27556396","0","0"
"PMID:27557841","0","0"
"PMID:27559705","0","0"
"PMID:27560547","0","0"
"PMID:27560799","0","0"
"PMID:27560981","0","0"
"PMID:27561114","0","0"
"PMID:27561732","0","0"
"PMID:27562809","0","0"
"PMID:27565259","0","0"
"PMID:27565376","0","0"
"PMID:27565853","0","0"
"PMID:27567353","0","0"
"PMID:27568324","0","0"
"PMID:27568524","0","0"
"PMID:27569056","0","0"
"PMID:27570978","0","0"
"PMID:27571716","0","0"
"PMID:27573212","0","0"
"PMID:27576526","0","0"
"PMID:27580876","0","0"
"PMID:27580976","0","0"
"PMID:27581111","0","0"
"PMID:27583469","0","0"
"PMID:27583571","0","0"
"PMID:27583790","0","0"
"PMID:27585778","0","0"
"PMID:27586167","0","0"
"PMID:27586364","0","0"
"PMID:27588555","0","0"
"PMID:27589781","0","0"
"PMID:27589886","0","0"
"PMID:27589887","0","0"
"PMID:27591071","0","0"
"PMID:27591376","0","0"
"PMID:27591929","0","0"
"PMID:27592001","0","0"
"PMID:27592399","0","0"
"PMID:27593282","0","0"
"PMID:27595438","0","0"
"PMID:27596487","0","0"
"PMID:27596589","0","0"
"PMID:27596818","0","0"
"PMID:27598179","0","0"
"PMID:27599007","0","0"
"PMID:27609981","0","0"
"PMID:27611220","0","0"
"PMID:27611864","0","0"
"PMID:27614199","0","0"
"PMID:27614975","0","0"
"PMID:27615676","0","0"
"PMID:27616055","0","0"
"PMID:27617003","0","0"
"PMID:27618129","0","0"
"PMID:27619062","0","0"
"PMID:27620107","0","0"
"PMID:27620108","0","0"
"PMID:27620112","0","0"
"PMID:27620188","0","0"
"PMID:27621089","0","0"
"PMID:27622755","0","0"
"PMID:27623126","0","0"
"PMID:27623529","0","0"
"PMID:27623856","0","0"
"PMID:27624744","0","0"
"PMID:27624785","0","0"
"PMID:27625632","0","0"
"PMID:27626137","0","0"
"PMID:27629233","0","0"
"PMID:27631506","0","0"
"PMID:27633901","0","0"
"PMID:27633980","0","0"
"PMID:27637176","0","0"
"PMID:27637469","0","0"
"PMID:27638092","0","0"
"PMID:27638455","0","0"
"PMID:27640133","0","0"
"PMID:27642585","0","0"
"PMID:27642823","0","0"
"PMID:27642851","0","0"
"PMID:27643660","0","0"
"PMID:27643975","0","0"
"PMID:27643985","0","0"
"PMID:27645747","0","0"
"PMID:27648964","0","0"
"PMID:27653964","0","0"
"PMID:27655388","0","0"
"PMID:27655588","0","0"
"PMID:27656770","0","0"
"PMID:27660065","0","0"
"PMID:27660460","0","0"
"PMID:27662857","0","0"
"PMID:27663243","0","0"
"PMID:27663877","0","0"
"PMID:27664422","0","0"
"PMID:27668954","0","0"
"PMID:27669632","0","0"
"PMID:27670860","0","0"
"PMID:27670861","0","0"
"PMID:27678478","0","0"
"PMID:27684328","0","0"
"PMID:27684438","0","0"
"PMID:27688174","0","0"
"PMID:27689913","0","0"
"PMID:27692342","0","0"
"PMID:27692877","0","0"
"PMID:27692925","0","0"
"PMID:27693202","0","0"
"PMID:27693803","0","0"
"PMID:27696093","0","0"
"PMID:27696670","0","0"
"PMID:27697394","0","0"
"PMID:27699660","0","0"
"PMID:27701432","0","0"
"PMID:27705071","0","0"
"PMID:27705827","0","0"
"PMID:27705833","0","0"
"PMID:27706898","0","0"
"PMID:27708726","0","0"
"PMID:27713093","0","0"
"PMID:27713107","0","0"
"PMID:27714423","0","0"
"PMID:27717745","0","0"
"PMID:27718090","0","0"
"PMID:27718464","0","0"
"PMID:27719627","0","0"
"PMID:27719669","0","0"
"PMID:27719672","0","0"
"PMID:27720112","0","0"
"PMID:27720896","0","0"
"PMID:27721125","0","0"
"PMID:27722057","0","0"
"PMID:27723080","0","0"
"PMID:27723111","0","0"
"PMID:27723316","0","0"
"PMID:27723463","0","0"
"PMID:27723571","0","0"
"PMID:27725420","0","0"
"PMID:27725423","0","0"
"PMID:27726525","0","0"
"PMID:27728887","0","0"
"PMID:27729050","0","0"
"PMID:27730359","0","0"
"PMID:27732086","0","0"
"PMID:27736670","0","0"
