Primary identifier,Name,Literature identifier,Outcome
CID:15768599,Monophenyltin,PMID:25465476,Reproductive
CID:16784,Tripropyltin chloride,PMID:25465476,Reproductive
CID:5357402,Triphenyltin,PMID:25465476,Reproductive
CID:6327054,Cyhexatin,PMID:25465476,Reproductive
CID:6327815,Hexabutyldistannane,PMID:25465476,Reproductive
CID:15768599,Monophenyltin,PMID:25465476,Metabolic
CID:16784,Tripropyltin chloride,PMID:25465476,Metabolic
CID:5357402,Triphenyltin,PMID:25465476,Metabolic
CID:6327054,Cyhexatin,PMID:25465476,Metabolic
CID:6327815,Hexabutyldistannane,PMID:25465476,Metabolic
CID:1752,4-Nonylphenol,PMID:25474107,Reproductive
CID:6623,Bisphenol A,PMID:25474107,Reproductive
CID:6623,Bisphenol A,PMID:25474107,Reproductive
CID:1752,4-Nonylphenol,PMID:25474107,Tumors
CID:6623,Bisphenol A,PMID:25474107,Tumors
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Immune
CID:23973,Cadmium,PMID:25484011,Immune
CID:23973,Cadmium,PMID:25484011,Immune
CID:23973,Cadmium,PMID:25484011,Hepatic
CID:23973,Cadmium,PMID:25484011,Hepatic
CID:23973,Cadmium,PMID:25484011,Hepatic
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Thyroid
CID:23973,Cadmium,PMID:25484011,Thyroid
CID:23973,Cadmium,PMID:25484011,Thyroid
CID:23973,Cadmium,PMID:25484011,Thyroid
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Reproductive
CID:23973,Cadmium,PMID:25484011,Adrenal
CID:445434,Cyanoginosin LR,PMID:25497113,Affects cholesterol metabolism
CID:445434,Cyanoginosin LR,PMID:25497113,Cancer
CID:445434,Cyanoginosin LR,PMID:25497113,Thyroid
CID:445434,Cyanoginosin LR,PMID:25497113,Thyroid
CID:445434,Cyanoginosin LR,PMID:25497113,Metabolic
CID:445434,Cyanoginosin LR,PMID:25497113,Thyroid
CID:445434,Cyanoginosin LR,PMID:25497113,Metabolic
CID:3763,Isoflurane,PMID:25524410,Neurological
CID:3763,Isoflurane,PMID:25524410,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Pregnancy
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25530038,Reproductive
CID:12898,Tolylfluanid,PMID:25535829,Metabolic
CID:12898,Tolylfluanid,PMID:25535829,Metabolic
CID:12898,Tolylfluanid,PMID:25535829,Metabolic
CID:12898,Tolylfluanid,PMID:25535829,Metabolic
CID:28780,Benomyl,PMID:25543211,Reproductive
CID:3036,Chlorophenothane,PMID:25552505,Thyroid
CID:3036,Chlorophenothane,PMID:25552505,Thyroid
CID:3036,Chlorophenothane,PMID:25552505,Thyroid
CID:3036,Chlorophenothane,PMID:25552505,Thyroid
CID:5564,"5-Chloro-2-(2,4-dichlorophenoxy)phenol",PMID:25554385,Pregnancy
CID:6781,Diethyl phthalate,PMID:25554385,Pregnancy
CID:7456,Methyl p-hydroxybenzoate,PMID:25554385,Pregnancy
CID:5564,"5-Chloro-2-(2,4-dichlorophenoxy)phenol",PMID:25554385,Reproductive
CID:6781,Diethyl phthalate,PMID:25554385,Reproductive
CID:7456,Methyl p-hydroxybenzoate,PMID:25554385,Reproductive
CID:29131,Chromium hexavalent ion,PMID:25568306,Reproductive
CID:29131,Chromium hexavalent ion,PMID:25568306,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Metabolic
CID:6623,Bisphenol A,PMID:25569322,Metabolic
CID:6623,Bisphenol A,PMID:25569322,Metabolic
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:6623,Bisphenol A,PMID:25569322,Reproductive
CID:40470,Aroclor 1254,PMID:25572879,Neurological
CID:2733526,Tamoxifen,PMID:25584031,Reproductive
CID:2733526,Tamoxifen,PMID:25584031,Reproductive
CID:5280961,Genistein,PMID:25594248,Reproductive
CID:6623,Bisphenol A,PMID:25594248,Reproductive
CID:6623,Bisphenol A,PMID:25603046,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:25612011,Reproductive
CID:6623,Bisphenol A,PMID:25612011,Cancer
CID:5991,Ethinylestradiol,PMID:25615539,Cognitive-Behavioral
CID:5991,Ethinylestradiol,PMID:25615539,Cognitive-Behavioral
CID:5991,Ethinylestradiol,PMID:25615539,Reproductive
CID:5991,Ethinylestradiol,PMID:25615539,Reproductive
CID:5991,Ethinylestradiol,PMID:25615539,Reproductive
CID:5991,Ethinylestradiol,PMID:25615633,Reproductive
CID:6623,Bisphenol A,PMID:25615633,Reproductive
CID:6623,Bisphenol A,PMID:25615633,Reproductive
CID:5991,Ethinylestradiol,PMID:25615633,Cancer
CID:6623,Bisphenol A,PMID:25615633,Cancer
CID:6623,Bisphenol A,PMID:25615633,Cancer
CID:6623,Bisphenol A,PMID:25619500,Metabolic
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Cognitive-Behavioral
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Cognitive-Behavioral
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Cognitive-Behavioral
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Cognitive-Behavioral
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:25623392,Neurological
CID:164754,Enniatin B,PMID:25625232,Reproductive
CID:164754,Enniatin B,PMID:25625232,Adrenal
CID:164754,Enniatin B,PMID:25625232,Reproductive
CID:164754,Enniatin B,PMID:25625232,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:6786,Dihexyl phthalate,PMID:25637754,Reproductive
CID:5564,"5-Chloro-2-(2,4-dichlorophenoxy)phenol",PMID:25642592,Reproductive
CID:5564,"5-Chloro-2-(2,4-dichlorophenoxy)phenol",PMID:25642592,Pregnancy
CID:5564,"5-Chloro-2-(2,4-dichlorophenoxy)phenol",PMID:25682003,Cancer
CID:8572,"2,4-Dihydroxybenzophenone",PMID:25682003,Cancer
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:25682698,Reproductive
CID:3036,Chlorophenothane,PMID:25682698,Reproductive
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:25682698,Reproductive
CID:3036,Chlorophenothane,PMID:25682698,Reproductive
CID:1752,4-Nonylphenol,PMID:25690688,Tumors
CID:6623,Bisphenol A,PMID:25690688,Tumors
CID:3026,Dibutyl phthalate,PMID:25697569,Reproductive
CID:3026,Dibutyl phthalate,PMID:25697569,Metabolic
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:25697571,Reproductive
CID:6623,Bisphenol A,PMID:25706302,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:24947,Cadmium chloride,PMID:25723060,Reproductive
CID:6623,Bisphenol A,PMID:25725483,Developmental
CID:6623,Bisphenol A,PMID:25725483,Developmental
CID:24748,Carmellose,PMID:25731162,Metabolic
CID:5284448,PEG-3 Sorbitan oleate,PMID:25731162,Metabolic
CID:23973,Cadmium,PMID:25744307,Cell damage
CID:6623,Bisphenol A,PMID:25748669,Metabolic
CID:74483,Perfluorooctane sulfonic acid,PMID:25748801,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:25748801,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:25748801,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:25748801,Pregnancy
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,Reproductive
CID:3026,Dibutyl phthalate,PMID:25765776,"Reproductive, Cell damage"
CID:3026,Dibutyl phthalate,PMID:25765776,"Reproductive, Cell damage"
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Hepatic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Hepatic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25766500,Hepatic
CID:39676,Vinclozolin,PMID:25784924,Developmental
CID:39676,Vinclozolin,PMID:25784924,Neurological
CID:6623,Bisphenol A,PMID:25797437,Cancer
CID:6507,Tributyl citrate,PMID:25811240,Metabolic
CID:6507,Tributyl citrate,PMID:25811240,Metabolic
CID:6507,Tributyl citrate,PMID:25811240,Cell damage
CID:6507,Tributyl citrate,PMID:25811240,Cell damage
CID:15096,Tributylchlorostannane,PMID:25819109,Metabolic
CID:7547,Triclocarban,PMID:25826746,Reproductive
CID:9554,Perfluorooctanoic acid,PMID:25827101,Metabolic
CID:9554,Perfluorooctanoic acid,PMID:25827101,Metabolic
CID:9554,Perfluorooctanoic acid,PMID:25827101,Hepatic
CID:6623,Bisphenol A,PMID:25830705,Metabolic
CID:6623,Bisphenol A,PMID:25830705,Metabolic
CID:6623,Bisphenol A,PMID:25830705,Metabolic
CID:6623,Bisphenol A,PMID:25830705,Metabolic
CID:1752,4-Nonylphenol,PMID:25849766,Cancer
CID:8572,"2,4-Dihydroxybenzophenone",PMID:25849766,Cancer
CID:1752,4-Nonylphenol,PMID:25849766,Cancer
CID:8572,"2,4-Dihydroxybenzophenone",PMID:25849766,Cancer
CID:448537,Diethylstilbestrol,PMID:25852458,Cognitive-Behavioral
CID:448537,Diethylstilbestrol,PMID:25852458,Cognitive-Behavioral
CID:39676,Vinclozolin,PMID:25853433,Reproductive
CID:6623,Bisphenol A,PMID:25853433,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25853433,Reproductive
CID:6358,2-Bromopropane,PMID:25863443,Reproductive
CID:7280,"1,2-Dibromo-3-chloropropane",PMID:25863443,Reproductive
CID:6358,2-Bromopropane,PMID:25863443,Reproductive
CID:7280,"1,2-Dibromo-3-chloropropane",PMID:25863443,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25870019,Cognitive-Behavioral
CID:10491,Perfluorooctyl iodide,PMID:25871633,Reproductive
CID:6623,Bisphenol A,PMID:25878060,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:25881014,Metabolic
CID:39676,Vinclozolin,PMID:25897752,Affects differentiation process
CID:39676,Vinclozolin,PMID:25897752,Affects differentiation process
CID:15096,Tributylchlorostannane,PMID:25898838,"Pregnancy, Development"
CID:15096,Tributylchlorostannane,PMID:25898838,"Pregnancy, Development"
CID:15096,Tributylchlorostannane,PMID:25898838,Pregnancy
CID:15096,Tributylchlorostannane,PMID:25898838,Pregnancy
CID:6623,Bisphenol A,PMID:25903087,Neurological
CID:6623,Bisphenol A,PMID:25903087,Neurological
CID:6327815,Hexabutyldistannane,PMID:25909344,"Pregnancy, Development"
CID:6327815,Hexabutyldistannane,PMID:25909344,Metabolic
CID:23973,Cadmium,PMID:25912632,Reproductive
CID:23973,Cadmium,PMID:25912632,Reproductive
CID:23973,Cadmium,PMID:25912632,Reproductive
CID:23973,Cadmium,PMID:25912632,"Reproductive, Cell damage"
CID:23973,Cadmium,PMID:25912632,Reproductive
CID:39676,Vinclozolin,PMID:25929820,Reproductive
CID:39676,Vinclozolin,PMID:25929820,Pregnancy
CID:6623,Bisphenol A,PMID:25938496,Reproductive
CID:3453883,"5-Nitro-1,2,4-triazol-3-one",PMID:25962730,"Reproductive, Cell damage"
CID:3453883,"5-Nitro-1,2,4-triazol-3-one",PMID:25962730,"Reproductive, Cell damage"
CID:3453883,"5-Nitro-1,2,4-triazol-3-one",PMID:25962730,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:25972359,Metabolic
CID:6623,Bisphenol A,PMID:25972359,Metabolic
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:6623,Bisphenol A,PMID:26021997,"Cell damage, Immune"
CID:6623,Bisphenol A,PMID:26021997,"Cell damage, Immune"
CID:6623,Bisphenol A,PMID:26021997,"Cell damage, Immune"
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:6623,Bisphenol A,PMID:26021997,Reproductive
CID:1752,4-Nonylphenol,PMID:26027920,Pregnancy
CID:6623,Bisphenol A,PMID:26027920,Pregnancy
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Neurological
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Reproductive
CID:23669238,Potassium perfluorooctanesulfonate,PMID:26032630,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26035430,Reproductive
CID:6623,Bisphenol A,PMID:26063408,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:26063408,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:26063408,Metabolic
CID:6623,Bisphenol A,PMID:26063408,Pregnancy
CID:6623,Bisphenol A,PMID:26063408,Pregnancy
CID:403,p-Aminophenol,PMID:2606405,Skeletal
CID:403,p-Aminophenol,PMID:2606405,Skeletal
CID:403,p-Aminophenol,PMID:2606405,Immune
CID:637511,Cinnamaldehyde,PMID:2606408,Skeletal
CID:637511,Cinnamaldehyde,PMID:2606408,Skeletal
CID:637511,Cinnamaldehyde,PMID:2606408,Skeletal
CID:637511,Cinnamaldehyde,PMID:2606408,Reproductive
CID:25429,Carbendazim,PMID:26071454,Metabolic
CID:25429,Carbendazim,PMID:26071454,Metabolic
CID:25429,Carbendazim,PMID:26071454,Metabolic
CID:25429,Carbendazim,PMID:26071454,Metabolic
CID:6623,Bisphenol A,PMID:26098999,Cancer
CID:7577,"4,4'-Diaminodiphenylmethane",PMID:26116029,Reproductive
CID:7577,"4,4'-Diaminodiphenylmethane",PMID:26116029,Neurological
CID:6623,Bisphenol A,PMID:26146954,Developmental
CID:6623,Bisphenol A,PMID:26146954,Hepatic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26147211,Reproductive
CID:43815,Paroxetine,PMID:26162595,Reproductive
CID:5324346,Fluvoxamine,PMID:26162595,Reproductive
CID:2771,Citalopram,PMID:26162595,Reproductive
CID:3386,Fluoxetine,PMID:26162595,Reproductive
CID:43815,Paroxetine,PMID:26162595,Reproductive
CID:68617,Sertraline,PMID:26162595,Reproductive
CID:5324346,Fluvoxamine,PMID:26162595,Reproductive
CID:68617,Sertraline,PMID:26162595,Reproductive
CID:68617,Sertraline,PMID:26162595,Reproductive
CID:3386,Fluoxetine,PMID:26162595,Reproductive
CID:43815,Paroxetine,PMID:26162595,Reproductive
CID:43234,Propiconazole,PMID:26169826,Cognitive-Behavioral
CID:43234,Propiconazole,PMID:26169826,Cognitive-Behavioral
CID:43234,Propiconazole,PMID:26169826,Reproductive
CID:43234,Propiconazole,PMID:26169826,Reproductive
CID:43234,Propiconazole,PMID:26169826,Reproductive
CID:43234,Propiconazole,PMID:26169826,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26170149,Tumors
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26170149,Tumors
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26170149,Tumors
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26170149,Tumors
CID:8289,Triphenyl phosphate,PMID:26183808,Reproductive
CID:8295,Tris(2-chloroethyl) phosphate,PMID:26183808,Reproductive
CID:8289,Triphenyl phosphate,PMID:26183808,Hepatic
CID:8289,Triphenyl phosphate,PMID:26183808,Hepatic
CID:8295,Tris(2-chloroethyl) phosphate,PMID:26183808,Hepatic
CID:8295,Tris(2-chloroethyl) phosphate,PMID:26183808,Hepatic
CID:8289,Triphenyl phosphate,PMID:26183808,Reproductive
CID:8295,Tris(2-chloroethyl) phosphate,PMID:26183808,Reproductive
CID:12111,"4,4'-Bisphenol F",PMID:26186136,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:26186136,Cognitive-Behavioral
CID:6626,Bis(4-hydroxyphenyl)sulfone,PMID:26186136,Cognitive-Behavioral
CID:222757,Estradiol 3-benzoate,PMID:26190835,Neurological
CID:222757,Estradiol 3-benzoate,PMID:26190835,Cognitive-Behavioral
CID:95170,"2,2',4,4'-Tetrabromodiphenyl ether",PMID:26217518,Metabolic
CID:6623,Bisphenol A,PMID:26222054,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:26222054,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:26222054,Reproductive
CID:6623,Bisphenol A,PMID:26222054,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26234195,Cancer
CID:9554,Perfluorooctanoic acid,PMID:26234195,Cancer
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26244509,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:26250451,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6623,Bisphenol A,PMID:26250451,Reproductive
CID:6618,Tetrabromobisphenol A,PMID:26253174,Reproductive
CID:6618,Tetrabromobisphenol A,PMID:26253174,Reproductive
CID:6618,Tetrabromobisphenol A,PMID:26253174,Metabolic
CID:1983,Acetaminophen,PMID:26259604,Reproductive
CID:6115,Aniline,PMID:26259604,Reproductive
CID:6115,Aniline,PMID:26259604,Reproductive
CID:6115,Aniline,PMID:26259604,"Adrenal, Neurological"
CID:6115,Aniline,PMID:26259604,"Adrenal, Neurological"
CID:1983,Acetaminophen,PMID:26259604,Reproductive
CID:6115,Aniline,PMID:26259604,Reproductive
CID:6115,Aniline,PMID:26259604,Reproductive
CID:6623,Bisphenol A,PMID:26276081,Developmental
CID:6623,Bisphenol A,PMID:26276081,Cell damage
CID:6623,Bisphenol A,PMID:26276081,Metabolic
CID:7489,Terephthalic acid,PMID:26289545,Reproductive
CID:7735,"1,4-Cyclohexanedimethanol",PMID:26289545,Reproductive
CID:2733526,Tamoxifen,PMID:26304810,Developmental
CID:2733526,Tamoxifen,PMID:26304810,Developmental
CID:2733526,Tamoxifen,PMID:26304810,"Pregnancy, Development"
CID:2733526,Tamoxifen,PMID:26304810,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:26307436,Reproductive
CID:6623,Bisphenol A,PMID:26307436,Immune
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26316063,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26316063,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26316063,Reproductive
CID:2907,Cyclophosphamide,PMID:26325271,Reproductive
CID:2907,Cyclophosphamide,PMID:26325271,Reproductive
CID:2907,Cyclophosphamide,PMID:26325271,"Reproductive, Cell damage"
CID:2907,Cyclophosphamide,PMID:26325271,"Reproductive, Cell damage"
CID:448537,Diethylstilbestrol,PMID:26349937,Reproductive
CID:448537,Diethylstilbestrol,PMID:26349937,Metabolic
CID:448537,Diethylstilbestrol,PMID:26349937,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:74483,Perfluorooctane sulfonic acid,PMID:26358002,Reproductive
CID:6623,Bisphenol A,PMID:26363213,Cell damage
CID:6623,Bisphenol A,PMID:26363213,Cancer
CID:6623,Bisphenol A,PMID:26372177,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26372177,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:26372177,Reproductive
CID:6623,Bisphenol A,PMID:26372177,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26372177,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26372177,Reproductive
CID:6623,Bisphenol A,PMID:26372177,Reproductive
CID:6623,Bisphenol A,PMID:26372177,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26372177,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:26372177,Reproductive
CID:6623,Bisphenol A,PMID:26372177,Reproductive
CID:1674,Methylcholanthrene,PMID:26372666,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:26376073,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:26376073,Neurological
CID:2347,Butyl benzyl phthalate,PMID:26376073,Neurological
CID:6623,Bisphenol A,PMID:26376105,Hepatic
CID:6623,Bisphenol A,PMID:26376105,Hepatic
CID:6623,Bisphenol A,PMID:26376105,Reproductive
CID:6623,Bisphenol A,PMID:26376105,Reproductive
